215,Casa da Pedra Rolada,https://bookinxisto.com/en/account/order-view?id=215&auth=bM7x9_UZKVQ32phC1khEL0oMiY_YjtWG,ok,1,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=67&LodgeSearch%5Bdate_start%5D=2018-04-28&LodgeSearch%5Bdate_end%5D=2018-04-29&LodgeSearch%5Bnum_adults%5D=6'}
222,Casa da Escada - Cerdeira - Home for Creativity,https://bookinxisto.com/en/account/order-view?id=222&auth=QMhd6fDGXdaMBiCjXL6rPq2kW1Y2X-lW,ok,3,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=14&LodgeSearch%5Bdate_start%5D=2018-05-31&LodgeSearch%5Bdate_end%5D=2018-06-03&LodgeSearch%5Bnum_adults%5D=4'}
244,Casa das Vizinhas - Cerdeira - Home for Creativity,https://bookinxisto.com/en/account/order-view?id=244&auth=tgF6EnGAfir-Zvu_GQqDWrMdcCm7FA9v,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=20&LodgeSearch%5Bdate_start%5D=2018-03-14&LodgeSearch%5Bdate_end%5D=2018-03-16&LodgeSearch%5Bnum_adults%5D=2'}
296,Villa Pampilhosa Hotel,https://bookinxisto.com/en/account/order-view?id=296&auth=eTa-7ItyCNJ4ybUJzJUxATjbwEBWE0md,ok,1,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-28&LodgeSearch%5Bdate_end%5D=2018-03-29&LodgeSearch%5Bnum_adults%5D=4'}
298,Casa Poente - Casal Frias,https://bookinxisto.com/en/account/order-view?id=298&auth=MyOK5350JhXH9Egyqev1Uqdtb-TLbvNM,ok,1,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=53&LodgeSearch%5Bdate_start%5D=2018-06-09&LodgeSearch%5Bdate_end%5D=2018-06-10&LodgeSearch%5Bnum_adults%5D=4'}
342,Casa do Forno - Casas de Água Formosa,https://bookinxisto.com/en/account/order-view?id=342&auth=caCsGHqUiS1cjpD6x3ahRTsoYzYqkBdw,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=87&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=2'}
342,Casa da Eira – Casas de Água Formosa,https://bookinxisto.com/en/account/order-view?id=342&auth=caCsGHqUiS1cjpD6x3ahRTsoYzYqkBdw,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=90&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'}
342,Casa Nascente - Casas de Água Formosa,https://bookinxisto.com/en/account/order-view?id=342&auth=caCsGHqUiS1cjpD6x3ahRTsoYzYqkBdw,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=89&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'}
342,Casa da Fonte – Casas de Água Formosa,https://bookinxisto.com/en/account/order-view?id=342&auth=caCsGHqUiS1cjpD6x3ahRTsoYzYqkBdw,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=92&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=4'}
368,Casa da Pífara - Aldeia Oliveiras,https://bookinxisto.com/en/account/order-view?id=368&auth=zP2G_vKKRx-7ISbEuU8IvKDXH7HuKfeX,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=25&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'}
41,Hotel Parque Serra da Lousã,https://bookinxisto.com/en/account/order-view?id=41&auth=apMl7Tf9_NjV6z26KCbeEILKqD4ZkMWF,cancelado,1,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-01-15&LodgeSearch%5Bdate_end%5D=2018-01-16&LodgeSearch%5Bnum_adults%5D=2'}
411,Casa do Forno - Vilar dos Condes,https://bookinxisto.com/en/account/order-view?id=411&auth=ZGSAZdOfnfNSxNmatVo8z9wSwOEwkV9B,cancelado,1,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=63&LodgeSearch%5Bdate_start%5D=2018-03-24&LodgeSearch%5Bdate_end%5D=2018-03-25&LodgeSearch%5Bnum_adults%5D=2'}
448,Casa da Torre - Aldeia de Camelo,https://bookinxisto.com/en/account/order-view?id=448&auth=AGXP_NCH6XDohMGWF0TinsDmiJl3idwZ,cancelado,3,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=61&LodgeSearch%5Bdate_start%5D=2018-04-28&LodgeSearch%5Bdate_end%5D=2018-05-01&LodgeSearch%5Bnum_adults%5D=2'}
45,Casa Lausus,https://bookinxisto.com/en/account/order-view?id=45&auth=3ZIvIJ3nibSK6lxV63W-0GEbWHJFaK9V,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-01-19&LodgeSearch%5Bdate_end%5D=2018-01-21&LodgeSearch%5Bnum_adults%5D=2'}
454,Casa da Eira - Vilar dos Condes,https://bookinxisto.com/en/account/order-view?id=454&auth=1KoUy8VGrYtaigty2ahEdRUhg64CGaUT,ok,1,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=66&LodgeSearch%5Bdate_start%5D=2018-04-28&LodgeSearch%5Bdate_end%5D=2018-04-29&LodgeSearch%5Bnum_adults%5D=7'}
476,Casa da Urze,https://bookinxisto.com/en/account/order-view?id=476&auth=wLBzEWvz7U5P81CCY7x9m6Ndyv_BfN_b,cancelado,1,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=35&LodgeSearch%5Bdate_start%5D=2018-05-12&LodgeSearch%5Bdate_end%5D=2018-05-13&LodgeSearch%5Bnum_adults%5D=2'}
506,Sete Quintas,https://bookinxisto.com/en/account/order-view?id=506&auth=P6lGXjaGdja2XbVy_FJkzm67z5N-MWD1,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=51&LodgeSearch%5Bdate_start%5D=2018-05-20&LodgeSearch%5Bdate_end%5D=2018-05-22&LodgeSearch%5Bnum_adults%5D=2'}
521,Casa Princesa Peralta,https://bookinxisto.com/en/account/order-view?id=521&auth=RjpNMCQNXyaNi9LyCUaMtsbCImQEkSkR,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=2&LodgeSearch%5Bdate_start%5D=2018-06-30&LodgeSearch%5Bdate_end%5D=2018-07-02&LodgeSearch%5Bnum_adults%5D=2'}
584,Casinha do Conde,https://bookinxisto.com/en/account/order-view?id=584&auth=gXiFVPN5aCEKew5K9kuJEXqnjqBFIQJ6,cancelado,2,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=5&LodgeSearch%5Bdate_start%5D=2018-08-07&LodgeSearch%5Bdate_end%5D=2018-08-09&LodgeSearch%5Bnum_adults%5D=2'}
