9549,Campus Natura,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=93&LodgeSearch%5Bdate_start%5D=2018-10-05&LodgeSearch%5Bdate_end%5D=2018-10-07&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=93&LodgeSearch%5Bdate_start%5D=2018-10-05&LodgeSearch%5Bdate_end%5D=2018-10-07&LodgeSearch%5Bnum_adults%5D=2'}
9551,Casa da Travessa - Aldeia Oliveiras,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=24&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=3'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=24&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=3'}
9552,Hotel Parque Serra da Lousã,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-14&LodgeSearch%5Bdate_end%5D=2018-03-15&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-14&LodgeSearch%5Bdate_end%5D=2018-03-15&LodgeSearch%5Bnum_adults%5D=2'}
9553,Casa Nova – Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=91&LodgeSearch%5Bdate_start%5D=2018-06-28&LodgeSearch%5Bdate_end%5D=2018-07-03&LodgeSearch%5Bnum_adults%5D=6'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=91&LodgeSearch%5Bdate_start%5D=2018-06-28&LodgeSearch%5Bdate_end%5D=2018-07-03&LodgeSearch%5Bnum_adults%5D=6'}
9553,Casa Nova – Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=91&LodgeSearch%5Bdate_start%5D=2018-06-28&LodgeSearch%5Bdate_end%5D=2018-07-03&LodgeSearch%5Bnum_adults%5D=6'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=91&LodgeSearch%5Bdate_start%5D=2018-06-28&LodgeSearch%5Bdate_end%5D=2018-07-03&LodgeSearch%5Bnum_adults%5D=6'},9553,Casa do Dão,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=72&LodgeSearch%5Bdate_start%5D=2018-06-28&LodgeSearch%5Bdate_end%5D=2018-07-03&LodgeSearch%5Bnum_adults%5D=4'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=72&LodgeSearch%5Bdate_start%5D=2018-06-28&LodgeSearch%5Bdate_end%5D=2018-07-03&LodgeSearch%5Bnum_adults%5D=4'}
9554,Vale do Ninho - Casa Pica-Pau,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=39&LodgeSearch%5Bdate_start%5D=2018-03-29&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=4'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=39&LodgeSearch%5Bdate_start%5D=2018-03-29&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=4'}
9555,Restaurante Varanda do Casal - Menu Degustação,{'https://bookinxisto.com/pt/experience-catalog/experience?id=157&ExperienceSearch%5Bdate_start%5D=2018-03-28&ExperienceSearch%5Bdate_end%5D=2018-04-01&ExperienceSearch%5Bparticipants%5D=9'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/experience-catalog/experience?id=157&ExperienceSearch%5Bdate_start%5D=2018-03-28&ExperienceSearch%5Bdate_end%5D=2018-04-01&ExperienceSearch%5Bparticipants%5D=9'}
9556,Casa da Urze,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=35&LodgeSearch%5Bdate_start%5D=2018-01-20&LodgeSearch%5Bdate_end%5D=2018-01-21&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=35&LodgeSearch%5Bdate_start%5D=2018-01-20&LodgeSearch%5Bdate_end%5D=2018-01-21&LodgeSearch%5Bnum_adults%5D=2'}
9557,Casa de Campo da Comareira - Ninho da Coruja,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=47&LodgeSearch%5Bdate_start%5D=2017-12-31&LodgeSearch%5Bdate_end%5D=2018-01-01&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=47&LodgeSearch%5Bdate_start%5D=2017-12-31&LodgeSearch%5Bdate_end%5D=2018-01-01&LodgeSearch%5Bnum_adults%5D=2'}
9558,Casa Lausus,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-02-10&LodgeSearch%5Bdate_end%5D=2018-02-12&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-02-10&LodgeSearch%5Bdate_end%5D=2018-02-12&LodgeSearch%5Bnum_adults%5D=2'}
9559,Villa Pampilhosa Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-28&LodgeSearch%5Bdate_end%5D=2018-03-29&LodgeSearch%5Bnum_adults%5D=4'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-28&LodgeSearch%5Bdate_end%5D=2018-03-29&LodgeSearch%5Bnum_adults%5D=4'}
9560,Villa Pampilhosa Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-05-31&LodgeSearch%5Bdate_end%5D=2018-06-03&LodgeSearch%5Bnum_adults%5D=1'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-05-31&LodgeSearch%5Bdate_end%5D=2018-06-03&LodgeSearch%5Bnum_adults%5D=1'}
9561,Restaurante O Buke - Menu Degustação,{'https://bookinxisto.com/pt/experience-catalog/experience?id=151&ExperienceSearch%5Bdate_start%5D=2018-05-29&ExperienceSearch%5Bdate_end%5D=2018-06-02&ExperienceSearch%5Bparticipants%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/experience-catalog/experience?id=151&ExperienceSearch%5Bdate_start%5D=2018-05-29&ExperienceSearch%5Bdate_end%5D=2018-06-02&ExperienceSearch%5Bparticipants%5D=2'}
9563,Casa Alfazema - Xisto Sentido,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=45&LodgeSearch%5Bdate_start%5D=2018-06-16&LodgeSearch%5Bdate_end%5D=2018-06-17&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=45&LodgeSearch%5Bdate_start%5D=2018-06-16&LodgeSearch%5Bdate_end%5D=2018-06-17&LodgeSearch%5Bnum_adults%5D=2'}
9564,Hotel Rural Quinta da Geia,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-04-28&LodgeSearch%5Bdate_end%5D=2018-04-29&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-04-28&LodgeSearch%5Bdate_end%5D=2018-04-29&LodgeSearch%5Bnum_adults%5D=2'}
9565,Sotam Country House,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=58&LodgeSearch%5Bdate_start%5D=2018-08-08&LodgeSearch%5Bdate_end%5D=2018-08-10&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=58&LodgeSearch%5Bdate_start%5D=2018-08-08&LodgeSearch%5Bdate_end%5D=2018-08-10&LodgeSearch%5Bnum_adults%5D=2'}
9566,Casa da Ribeira - Aldeia de Camelo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=59&LodgeSearch%5Bdate_start%5D=2018-07-09&LodgeSearch%5Bdate_end%5D=2018-07-11&LodgeSearch%5Bnum_adults%5D=3'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=59&LodgeSearch%5Bdate_start%5D=2018-07-09&LodgeSearch%5Bdate_end%5D=2018-07-11&LodgeSearch%5Bnum_adults%5D=3'}
9567,Sotam Country House,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=58&LodgeSearch%5Bdate_start%5D=2018-08-16&LodgeSearch%5Bdate_end%5D=2018-08-19&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=58&LodgeSearch%5Bdate_start%5D=2018-08-16&LodgeSearch%5Bdate_end%5D=2018-08-19&LodgeSearch%5Bnum_adults%5D=2'}
9568,Aqua Village Health Resort & SPA,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=4'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=4'}
9568,Aqua Village Health Resort & SPA,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=4'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=4'},9568,Convento da Sertã Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=1&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=1&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=2'}
9569,Hotel Parque Serra da Lousã,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-01-26&LodgeSearch%5Bdate_end%5D=2018-01-27&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-01-26&LodgeSearch%5Bdate_end%5D=2018-01-27&LodgeSearch%5Bnum_adults%5D=2'}
9570,Casa de Campo da Comareira - Toca da Raposa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-06-15&LodgeSearch%5Bdate_end%5D=2018-06-17&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-06-15&LodgeSearch%5Bdate_end%5D=2018-06-17&LodgeSearch%5Bnum_adults%5D=2'}
9571,Casa Lausus,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-09-02&LodgeSearch%5Bdate_end%5D=2018-09-04&LodgeSearch%5Bnum_adults%5D=5'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-09-02&LodgeSearch%5Bdate_end%5D=2018-09-04&LodgeSearch%5Bnum_adults%5D=5'}
9572,Casa das Bugalhas,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=50&LodgeSearch%5Bdate_start%5D=2018-09-29&LodgeSearch%5Bdate_end%5D=2018-09-30&LodgeSearch%5Bnum_adults%5D=6'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=50&LodgeSearch%5Bdate_start%5D=2018-09-29&LodgeSearch%5Bdate_end%5D=2018-09-30&LodgeSearch%5Bnum_adults%5D=6'}
9573,Casa Amores-Perfeitos - Xisto Sentido,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=43&LodgeSearch%5Bdate_start%5D=2018-03-26&LodgeSearch%5Bdate_end%5D=2018-03-29&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=43&LodgeSearch%5Bdate_start%5D=2018-03-26&LodgeSearch%5Bdate_end%5D=2018-03-29&LodgeSearch%5Bnum_adults%5D=2'}
9574,Hotel Parque Serra da Lousã,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'}
9575,Aqua Village Health Resort & SPA,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-04-07&LodgeSearch%5Bdate_end%5D=2018-04-08&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-04-07&LodgeSearch%5Bdate_end%5D=2018-04-08&LodgeSearch%5Bnum_adults%5D=2'}
9576,Casa de Campo da Comareira - Ninho da Coruja,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=47&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=47&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'}
9577,Aqua Village Health Resort & SPA,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-16&LodgeSearch%5Bdate_end%5D=2018-03-17&LodgeSearch%5Bnum_adults%5D=4'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-16&LodgeSearch%5Bdate_end%5D=2018-03-17&LodgeSearch%5Bnum_adults%5D=4'}
9578,Aqua Village Health Resort & SPA,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-17&LodgeSearch%5Bdate_end%5D=2018-03-18&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-17&LodgeSearch%5Bdate_end%5D=2018-03-18&LodgeSearch%5Bnum_adults%5D=2'}
9579,Casa de Santo Antão,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=98&LodgeSearch%5Bdate_start%5D=2018-08-11&LodgeSearch%5Bdate_end%5D=2018-08-16&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=98&LodgeSearch%5Bdate_start%5D=2018-08-11&LodgeSearch%5Bdate_end%5D=2018-08-16&LodgeSearch%5Bnum_adults%5D=2'}
9579,Casa de Santo Antão,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=98&LodgeSearch%5Bdate_start%5D=2018-08-11&LodgeSearch%5Bdate_end%5D=2018-08-16&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=98&LodgeSearch%5Bdate_start%5D=2018-08-11&LodgeSearch%5Bdate_end%5D=2018-08-16&LodgeSearch%5Bnum_adults%5D=2'},9579,Restaurante Sabores da Aldeia - Menu Degustação,{'https://bookinxisto.com/pt/experience-catalog/experience?id=158&ExperienceSearch%5Bdate_start%5D=2018-09-22&ExperienceSearch%5Bdate_end%5D=2018-09-26&ExperienceSearch%5Bparticipants%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/experience-catalog/experience?id=158&ExperienceSearch%5Bdate_start%5D=2018-09-22&ExperienceSearch%5Bdate_end%5D=2018-09-26&ExperienceSearch%5Bparticipants%5D=2'}
9580,Casa Amores-Perfeitos - Xisto Sentido,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=43&LodgeSearch%5Bdate_start%5D=2018-05-19&LodgeSearch%5Bdate_end%5D=2018-05-20&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=43&LodgeSearch%5Bdate_start%5D=2018-05-19&LodgeSearch%5Bdate_end%5D=2018-05-20&LodgeSearch%5Bnum_adults%5D=2'}
9581,Casa da Ladeira,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=36&LodgeSearch%5Bdate_start%5D=2018-06-17&LodgeSearch%5Bdate_end%5D=2018-06-22&LodgeSearch%5Bnum_adults%5D=8'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=36&LodgeSearch%5Bdate_start%5D=2018-06-17&LodgeSearch%5Bdate_end%5D=2018-06-22&LodgeSearch%5Bnum_adults%5D=8'}
9582,Villa Pampilhosa Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-24&LodgeSearch%5Bdate_end%5D=2018-03-25&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-24&LodgeSearch%5Bdate_end%5D=2018-03-25&LodgeSearch%5Bnum_adults%5D=2'}
9583,Casa Princesa Peralta,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=2&LodgeSearch%5Bdate_start%5D=2018-01-24&LodgeSearch%5Bdate_end%5D=2018-01-28&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=2&LodgeSearch%5Bdate_start%5D=2018-01-24&LodgeSearch%5Bdate_end%5D=2018-01-28&LodgeSearch%5Bnum_adults%5D=2'}
9584,Casa O Medronheiro,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=68&LodgeSearch%5Bdate_start%5D=2018-01-15&LodgeSearch%5Bdate_end%5D=2018-01-20&LodgeSearch%5Bnum_adults%5D=4'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=68&LodgeSearch%5Bdate_start%5D=2018-01-15&LodgeSearch%5Bdate_end%5D=2018-01-20&LodgeSearch%5Bnum_adults%5D=4'}
9585,Casa do Rosmaninho,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=22&LodgeSearch%5Bdate_start%5D=2018-01-18&LodgeSearch%5Bdate_end%5D=2018-01-23&LodgeSearch%5Bnum_adults%5D=6'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=22&LodgeSearch%5Bdate_start%5D=2018-01-18&LodgeSearch%5Bdate_end%5D=2018-01-23&LodgeSearch%5Bnum_adults%5D=6'}
9586,Hotel Rural Quinta da Geia,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-07-24&LodgeSearch%5Bdate_end%5D=2018-07-29&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-07-24&LodgeSearch%5Bdate_end%5D=2018-07-29&LodgeSearch%5Bnum_adults%5D=2'}
9587,Passeio Fluvial,{'https://bookinxisto.com/pt/experience-catalog/experience?id=33&ExperienceSearch%5Bdate_start%5D=2018-07-26&ExperienceSearch%5Bdate_end%5D=2018-07-30&ExperienceSearch%5Bparticipants%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/experience-catalog/experience?id=33&ExperienceSearch%5Bdate_start%5D=2018-07-26&ExperienceSearch%5Bdate_end%5D=2018-07-30&ExperienceSearch%5Bparticipants%5D=2'}
9588,Casa da Urze,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=35&LodgeSearch%5Bdate_start%5D=2018-05-19&LodgeSearch%5Bdate_end%5D=2018-05-20&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=35&LodgeSearch%5Bdate_start%5D=2018-05-19&LodgeSearch%5Bdate_end%5D=2018-05-20&LodgeSearch%5Bnum_adults%5D=2'}
9589,Casa de Janeiro,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=54&LodgeSearch%5Bdate_start%5D=2018-06-21&LodgeSearch%5Bdate_end%5D=2018-06-25&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=54&LodgeSearch%5Bdate_start%5D=2018-06-21&LodgeSearch%5Bdate_end%5D=2018-06-25&LodgeSearch%5Bnum_adults%5D=2'}
9590,Casa da Urze,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=35&LodgeSearch%5Bdate_start%5D=2018-09-07&LodgeSearch%5Bdate_end%5D=2018-09-08&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=35&LodgeSearch%5Bdate_start%5D=2018-09-07&LodgeSearch%5Bdate_end%5D=2018-09-08&LodgeSearch%5Bnum_adults%5D=2'}
9591,Sete Quintas,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=51&LodgeSearch%5Bdate_start%5D=2017-12-24&LodgeSearch%5Bdate_end%5D=2017-12-25&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=51&LodgeSearch%5Bdate_start%5D=2017-12-24&LodgeSearch%5Bdate_end%5D=2017-12-25&LodgeSearch%5Bnum_adults%5D=2'}
9592,Casa da Urze,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=35&LodgeSearch%5Bdate_start%5D=2018-04-27&LodgeSearch%5Bdate_end%5D=2018-04-29&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=35&LodgeSearch%5Bdate_start%5D=2018-04-27&LodgeSearch%5Bdate_end%5D=2018-04-29&LodgeSearch%5Bnum_adults%5D=2'}
9593,Casa do Forno - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=13&LodgeSearch%5Bdate_start%5D=2018-01-19&LodgeSearch%5Bdate_end%5D=2018-01-21&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=13&LodgeSearch%5Bdate_start%5D=2018-01-19&LodgeSearch%5Bdate_end%5D=2018-01-21&LodgeSearch%5Bnum_adults%5D=2'}
9594,Casa O Medronheiro,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=68&LodgeSearch%5Bdate_start%5D=2018-08-17&LodgeSearch%5Bdate_end%5D=2018-08-20&LodgeSearch%5Bnum_adults%5D=4'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=68&LodgeSearch%5Bdate_start%5D=2018-08-17&LodgeSearch%5Bdate_end%5D=2018-08-20&LodgeSearch%5Bnum_adults%5D=4'}
9595,Casa Lausus,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-06-01&LodgeSearch%5Bdate_end%5D=2018-06-03&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-06-01&LodgeSearch%5Bdate_end%5D=2018-06-03&LodgeSearch%5Bnum_adults%5D=2'}
9596,Casa das Estórias - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=16&LodgeSearch%5Bdate_start%5D=2018-05-07&LodgeSearch%5Bdate_end%5D=2018-05-09&LodgeSearch%5Bnum_adults%5D=3'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=16&LodgeSearch%5Bdate_start%5D=2018-05-07&LodgeSearch%5Bdate_end%5D=2018-05-09&LodgeSearch%5Bnum_adults%5D=3'}
9597,Hotel Rural Quinta da Geia,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-07-14&LodgeSearch%5Bdate_end%5D=2018-07-15&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-07-14&LodgeSearch%5Bdate_end%5D=2018-07-15&LodgeSearch%5Bnum_adults%5D=2'}
9598,Casa Nascente - Casal Frias,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=52&LodgeSearch%5Bdate_start%5D=2018-03-16&LodgeSearch%5Bdate_end%5D=2018-03-17&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=52&LodgeSearch%5Bdate_start%5D=2018-03-16&LodgeSearch%5Bdate_end%5D=2018-03-17&LodgeSearch%5Bnum_adults%5D=2'}
9599,Casa da Travessa - Aldeia Oliveiras,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=24&LodgeSearch%5Bdate_start%5D=2018-08-14&LodgeSearch%5Bdate_end%5D=2018-08-17&LodgeSearch%5Bnum_adults%5D=3'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=24&LodgeSearch%5Bdate_start%5D=2018-08-14&LodgeSearch%5Bdate_end%5D=2018-08-17&LodgeSearch%5Bnum_adults%5D=3'}
9600,Villa Pampilhosa Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-08-21&LodgeSearch%5Bdate_end%5D=2018-08-23&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-08-21&LodgeSearch%5Bdate_end%5D=2018-08-23&LodgeSearch%5Bnum_adults%5D=2'}
9601,Convento da Sertã Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=1&LodgeSearch%5Bdate_start%5D=2017-12-06&LodgeSearch%5Bdate_end%5D=2017-12-11&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=1&LodgeSearch%5Bdate_start%5D=2017-12-06&LodgeSearch%5Bdate_end%5D=2017-12-11&LodgeSearch%5Bnum_adults%5D=2'}
